text,input_ids,attention_mask,label,exp,idx_example,OPT_prob_CD,OPT_idx_CD
"['{Yet Hawaii was still an island paradise in the eyes of travelers, if not in those of its original people.} question: {Travelers think that Hawaii is an island paradise.} Yes or No? answer: Ġ']","[[2, 45152, 34995, 6467, 21, 202, 41, 2946, 26215, 11, 5, 2473, 9, 11774, 6, 114, 45, 11, 167, 9, 63, 1461, 82, 49463, 864, 35, 25522, 39258, 268, 206, 14, 6467, 16, 41, 2946, 26215, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[3],[8],"[[0.5615234375, 0.43017578125, 0.0007305145263671875, 0.0004448890686035156, 0.0003840923309326172, 0.00035381317138671875, 0.0002956390380859375, 0.0002720355987548828, 0.0002574920654296875, 0.00024127960205078125, 0.00017654895782470703, 0.00017178058624267578, 0.00016117095947265625, 0.0001264810562133789, 0.00012481212615966797, 0.00010502338409423828, 0.00010401010513305664, 8.71419906616211e-05, 8.33272933959961e-05, 8.249282836914062e-05, 7.712841033935547e-05, 7.605552673339844e-05, 6.663799285888672e-05, 6.568431854248047e-05, 6.109476089477539e-05, 5.894899368286133e-05, 5.8770179748535156e-05, 5.7816505432128906e-05, 5.733966827392578e-05, 5.608797073364258e-05, 5.424022674560547e-05, 5.352497100830078e-05, 5.2988529205322266e-05, 5.131959915161133e-05, 4.9591064453125e-05, 4.839897155761719e-05, 4.7147274017333984e-05, 4.7147274017333984e-05, 4.70280647277832e-05, 4.4226646423339844e-05, 4.404783248901367e-05, 4.118680953979492e-05, 3.844499588012695e-05, 3.808736801147461e-05, 3.707408905029297e-05, 3.546476364135742e-05, 3.534555435180664e-05, 3.439188003540039e-05, 3.325939178466797e-05, 3.218650817871094e-05, 0.00244140625]]","[[9904, 3084, 14541, 7199, 39254, 16991, 10932, 100, 243, 14783, 3216, 487, 29802, 36948, 32541, 13449, 440, 2362, 10643, 8346, 133, 50118, 12350, 970, 32458, 1711, 250, 6323, 104, 1185, 7516, 170, 2895, 4420, 33239, 32476, 22491, 1121, 35882, 1213, 46659, 37128, 46236, 14563, 7608, 975, 40566, 41010, 8275, 713]]"
['{Now we have become an atomized society of individuals who get their news--if they get it at all--from TV.} question: {All of our news is on radio and in newspapers.} Yes or No? answer: Ġ'],"[[2, 45152, 5975, 52, 33, 555, 41, 37113, 1538, 2313, 9, 2172, 54, 120, 49, 340, 5579, 1594, 51, 120, 24, 23, 70, 5579, 7761, 1012, 49463, 864, 35, 25522, 3684, 9, 84, 340, 16, 15, 3188, 8, 11, 9911, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[3],[9],"[[0.58251953125, 0.404541015625, 0.0011138916015625, 0.0009860992431640625, 0.0009160041809082031, 0.0007863044738769531, 0.0005922317504882812, 0.0004892349243164062, 0.00036334991455078125, 0.00034332275390625, 0.0003299713134765625, 0.00028514862060546875, 0.0001958608627319336, 0.0001556873321533203, 0.0001552104949951172, 0.0001533031463623047, 0.0001494884490966797, 0.00012636184692382812, 0.00011360645294189453, 0.00011330842971801758, 0.00011008977890014648, 0.00010949373245239258, 0.00010591745376586914, 0.00010341405868530273, 0.0001010894775390625, 9.721517562866211e-05, 9.649991989135742e-05, 9.179115295410156e-05, 8.851289749145508e-05, 8.398294448852539e-05, 8.368492126464844e-05, 7.95125961303711e-05, 7.849931716918945e-05, 7.736682891845703e-05, 7.730722427368164e-05, 7.62939453125e-05, 7.492303848266602e-05, 7.027387619018555e-05, 6.639957427978516e-05, 6.413459777832031e-05, 6.22868537902832e-05, 6.115436553955078e-05, 6.020069122314453e-05, 5.602836608886719e-05, 5.5789947509765625e-05, 5.525350570678711e-05, 5.263090133666992e-05, 5.143880844116211e-05, 5.0067901611328125e-05, 4.851818084716797e-05, 0.00341796875]]","[[3084, 9904, 7199, 14541, 39254, 16991, 29802, 487, 14783, 100, 243, 13449, 32541, 440, 3216, 6323, 10932, 12350, 2895, 2362, 10643, 970, 1185, 36948, 7516, 33239, 133, 170, 250, 40671, 8346, 35882, 6766, 32476, 22491, 14563, 3684, 1711, 46236, 25101, 8275, 104, 32458, 19933, 13624, 10787, 1121, 1213, 50118, 32523]]"
['{ To Help You Order  } question: {Help your order here.} Yes or No? answer: Ġ'],"[[2, 45152, 598, 10310, 370, 9729, 1437, 35524, 864, 35, 25522, 28780, 110, 645, 259, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[3],[10],"[[0.5908203125, 0.38671875, 0.0013990402221679688, 0.001251220703125, 0.0009579658508300781, 0.0008320808410644531, 0.000804901123046875, 0.0007195472717285156, 0.0006766319274902344, 0.0006322860717773438, 0.0004444122314453125, 0.00043702125549316406, 0.00038695335388183594, 0.0003685951232910156, 0.00036525726318359375, 0.0003256797790527344, 0.00025081634521484375, 0.00023794174194335938, 0.00023126602172851562, 0.0002200603485107422, 0.00021779537200927734, 0.0002167224884033203, 0.00020313262939453125, 0.0001958608627319336, 0.0001932382583618164, 0.0001767873764038086, 0.00017058849334716797, 0.00017058849334716797, 0.00016260147094726562, 0.00015866756439208984, 0.00014984607696533203, 0.00014710426330566406, 0.00014400482177734375, 0.00013887882232666016, 0.0001379251480102539, 0.00013363361358642578, 0.00013053417205810547, 0.00012874603271484375, 0.0001239776611328125, 0.00012350082397460938, 0.00012189149856567383, 0.00011032819747924805, 0.0001099705696105957, 0.0001093149185180664, 0.0001080632209777832, 0.00010532140731811523, 0.0001004338264465332, 9.703636169433594e-05, 9.226799011230469e-05, 9.179115295410156e-05, 0.0078125]]","[[9904, 3084, 16991, 7199, 39254, 14541, 243, 100, 29802, 10932, 14783, 487, 1185, 3216, 13449, 12350, 32541, 440, 40671, 2362, 19933, 10643, 250, 36948, 170, 7516, 6323, 133, 6766, 8275, 22491, 8346, 970, 33082, 104, 713, 13987, 1711, 46236, 6715, 3684, 41010, 33239, 13624, 50118, 31535, 32476, 1213, 1106, 7939]]"
"['{Well, they\'ll produce a Jane Finn of their own say at a pensionnat in Paris."" Tuppence gasped, and Mr. Carter smiled.} question: {Tuppence gasped, and so did Mr. Carter.} Yes or No? answer: Ġ']","[[2, 45152, 8346, 6, 51, 581, 2592, 10, 7343, 14533, 9, 49, 308, 224, 23, 10, 4931, 26992, 11, 2201, 72, 255, 12151, 4086, 44918, 6, 8, 427, 4, 5306, 20185, 49463, 864, 35, 25522, 565, 12151, 4086, 44918, 6, 8, 98, 222, 427, 4, 5306, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[3],[11],"[[0.509765625, 0.4775390625, 0.0010242462158203125, 0.0009765625, 0.0006513595581054688, 0.0005574226379394531, 0.00042629241943359375, 0.00041294097900390625, 0.0003762245178222656, 0.00030040740966796875, 0.0002841949462890625, 0.0002589225769042969, 0.00024366378784179688, 0.00018668174743652344, 0.00018203258514404297, 0.00018084049224853516, 0.00015974044799804688, 0.00015687942504882812, 0.00012218952178955078, 0.00011938810348510742, 0.00011831521987915039, 0.00011718273162841797, 0.00011706352233886719, 0.0001119375228881836, 0.00010526180267333984, 0.00010478496551513672, 0.00010257959365844727, 0.00010180473327636719, 9.834766387939453e-05, 9.757280349731445e-05, 9.083747863769531e-05, 8.440017700195312e-05, 8.183717727661133e-05, 7.086992263793945e-05, 7.086992263793945e-05, 6.765127182006836e-05, 6.29425048828125e-05, 6.29425048828125e-05, 6.0617923736572266e-05, 6.0498714447021484e-05, 6.002187728881836e-05, 5.9485435485839844e-05, 5.930662155151367e-05, 5.614757537841797e-05, 5.453824996948242e-05, 5.441904067993164e-05, 5.334615707397461e-05, 4.965066909790039e-05, 4.667043685913086e-05, 4.392862319946289e-05, 0.00390625]]","[[3084, 9904, 7199, 39254, 16991, 29802, 243, 14541, 100, 487, 14783, 10932, 13449, 7516, 3216, 32541, 50118, 113, 2362, 440, 8346, 12350, 133, 33239, 1185, 970, 36948, 10643, 250, 22491, 170, 1711, 6766, 14563, 31535, 7608, 19847, 1213, 33082, 713, 104, 32476, 8275, 894, 42903, 6323, 1121, 46236, 40671, 3684]]"
['{But I find his storytelling both morally easy and artistically promiscuous.} question: {His storytelling is easy.} Yes or No? answer: Ġ'],"[[2, 45152, 1708, 38, 465, 39, 17662, 258, 28404, 1365, 8, 3025, 3435, 12206, 4473, 12685, 49463, 864, 35, 25522, 9962, 17662, 16, 1365, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[3],[12],"[[0.52392578125, 0.46826171875, 0.000530242919921875, 0.00048661231994628906, 0.00044608116149902344, 0.0004284381866455078, 0.0002493858337402344, 0.0002390146255493164, 0.00023698806762695312, 0.00021648406982421875, 0.0001939535140991211, 0.00019037723541259766, 0.00019037723541259766, 0.00015532970428466797, 0.00014328956604003906, 0.0001277923583984375, 0.00011068582534790039, 0.00010037422180175781, 8.380413055419922e-05, 7.712841033935547e-05, 7.37905502319336e-05, 6.848573684692383e-05, 6.556510925292969e-05, 6.55055046081543e-05, 6.29425048828125e-05, 6.258487701416016e-05, 6.22868537902832e-05, 6.0498714447021484e-05, 5.8531761169433594e-05, 5.3942203521728516e-05, 5.227327346801758e-05, 5.060434341430664e-05, 4.929304122924805e-05, 4.89354133605957e-05, 4.601478576660156e-05, 4.2378902435302734e-05, 4.190206527709961e-05, 3.975629806518555e-05, 3.8564205169677734e-05, 3.808736801147461e-05, 3.802776336669922e-05, 3.7610530853271484e-05, 3.612041473388672e-05, 3.516674041748047e-05, 3.4928321838378906e-05, 3.4749507904052734e-05, 3.2842159271240234e-05, 3.2842159271240234e-05, 3.17692756652832e-05, 3.045797348022461e-05, 0.001953125]]","[[9904, 3084, 16991, 7199, 39254, 14541, 243, 29802, 14783, 487, 3216, 10932, 100, 13449, 32541, 440, 7516, 36948, 12350, 10643, 6323, 33239, 250, 2362, 14563, 8346, 50118, 1185, 970, 46236, 113, 1711, 32476, 133, 4420, 6766, 170, 32458, 22491, 31535, 8275, 40566, 2895, 894, 46659, 104, 1121, 19933, 33082, 40671]]"
"['{The estimate of labor includes planning and engineering, general labor, and skilled boilermakers.} question: {To estimate the cost of labor, one must include planning as a component.} Yes or No? answer: Ġ']","[[2, 45152, 133, 3278, 9, 4178, 1171, 1884, 8, 4675, 6, 937, 4178, 6, 8, 11086, 33750, 6040, 49463, 864, 35, 25522, 3972, 3278, 5, 701, 9, 4178, 6, 65, 531, 680, 1884, 25, 10, 7681, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[3],[13],"[[0.54736328125, 0.4365234375, 0.0018758773803710938, 0.0016527175903320312, 0.0016355514526367188, 0.0005865097045898438, 0.0005803108215332031, 0.0005269050598144531, 0.0004830360412597656, 0.00039458274841308594, 0.00026607513427734375, 0.0002410411834716797, 0.0002378225326538086, 0.00018012523651123047, 0.00017917156219482422, 0.00015687942504882812, 0.00015366077423095703, 0.00015032291412353516, 0.00014925003051757812, 0.00013387203216552734, 0.0001327991485595703, 0.0001316070556640625, 0.00013113021850585938, 0.00012958049774169922, 0.00012552738189697266, 0.0001227855682373047, 0.00012129545211791992, 0.00011730194091796875, 9.971857070922852e-05, 9.85264778137207e-05, 9.28044319152832e-05, 9.21487808227539e-05, 8.803606033325195e-05, 8.767843246459961e-05, 8.147954940795898e-05, 7.987022399902344e-05, 7.623434066772461e-05, 7.027387619018555e-05, 6.860494613647461e-05, 6.788969039916992e-05, 6.663799285888672e-05, 6.628036499023438e-05, 6.580352783203125e-05, 6.41942024230957e-05, 6.127357482910156e-05, 6.103515625e-05, 5.9723854064941406e-05, 5.3763389587402344e-05, 5.346536636352539e-05, 5.346536636352539e-05, 0.00390625]]","[[9904, 3084, 39254, 7199, 16991, 29802, 487, 243, 14541, 100, 3216, 10932, 13449, 6323, 133, 440, 36948, 32541, 2895, 2362, 970, 12350, 32476, 14783, 250, 32458, 14563, 40671, 10643, 25101, 35882, 1185, 33239, 8346, 10787, 104, 170, 1121, 19933, 7516, 713, 1711, 50118, 40566, 22491, 37128, 13624, 46659, 8275, 1213]]"
"[""{right yeah well i've i've managed to i guess the work i do gives me a little bit of well a lot of walking and a little bit of lifting on occasion} question: {The work I do is pretty sedentary, so I have to go to they gym.} Yes or No? answer: Ġ""]","[[2, 45152, 4070, 11380, 157, 939, 348, 939, 348, 2312, 7, 939, 4443, 5, 173, 939, 109, 2029, 162, 10, 410, 828, 9, 157, 10, 319, 9, 3051, 8, 10, 410, 828, 9, 10201, 15, 5852, 24303, 864, 35, 25522, 133, 173, 38, 109, 16, 1256, 10195, 39494, 6, 98, 38, 33, 7, 213, 7, 51, 6545, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[3],[14],"[[0.60498046875, 0.383056640625, 0.001316070556640625, 0.00078582763671875, 0.000736236572265625, 0.0005540847778320312, 0.00045299530029296875, 0.00036597251892089844, 0.0003421306610107422, 0.00026226043701171875, 0.00023055076599121094, 0.00017547607421875, 0.00016307830810546875, 0.00015997886657714844, 0.00014972686767578125, 0.00013256072998046875, 0.0001264810562133789, 0.0001246929168701172, 0.00012183189392089844, 0.00011479854583740234, 0.00011348724365234375, 0.00011211633682250977, 0.0001080632209777832, 0.00010752677917480469, 9.691715240478516e-05, 9.626150131225586e-05, 9.363889694213867e-05, 9.322166442871094e-05, 8.916854858398438e-05, 8.70823860168457e-05, 8.600950241088867e-05, 7.551908493041992e-05, 7.402896881103516e-05, 7.402896881103516e-05, 7.396936416625977e-05, 6.604194641113281e-05, 6.520748138427734e-05, 6.4849853515625e-05, 5.835294723510742e-05, 5.835294723510742e-05, 5.626678466796875e-05, 5.370378494262695e-05, 5.358457565307617e-05, 5.2988529205322266e-05, 5.221366882324219e-05, 5.030632019042969e-05, 4.845857620239258e-05, 4.744529724121094e-05, 4.565715789794922e-05, 4.5418739318847656e-05, 0.00341796875]]","[[3084, 9904, 14783, 14541, 7199, 29802, 100, 243, 39254, 32541, 7516, 487, 8346, 13449, 16991, 440, 22491, 3216, 6766, 10932, 33082, 42903, 33239, 6323, 1711, 10643, 2362, 970, 46236, 1185, 12350, 250, 50118, 8275, 32476, 2895, 133, 35882, 10365, 38980, 13984, 31535, 36948, 19847, 37128, 13624, 7608, 104, 32458, 25101]]"
"['{The Ayuntamiento houses a small picture gallery and a chapel with tiles from Manises, an important Valencian ceramics centre.} question: {While attractive from the outside, there is nothing to be seen inside the Ayuntamiento.} Yes or No? answer: Ġ']","[[2, 45152, 133, 5847, 5973, 424, 4843, 139, 3960, 10, 650, 2170, 7294, 8, 10, 27070, 19, 26779, 31, 1554, 5504, 6, 41, 505, 3767, 14210, 811, 25380, 424, 2857, 2100, 49463, 864, 35, 25522, 5771, 6043, 31, 5, 751, 6, 89, 16, 1085, 7, 28, 450, 1025, 5, 5847, 5973, 424, 4843, 139, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[1],[3],[15],"[[0.6884765625, 0.29736328125, 0.0011243820190429688, 0.0008044242858886719, 0.0006575584411621094, 0.0006031990051269531, 0.0005807876586914062, 0.0005488395690917969, 0.0003833770751953125, 0.00037860870361328125, 0.0003123283386230469, 0.0002689361572265625, 0.00023257732391357422, 0.00018727779388427734, 0.00018644332885742188, 0.00016748905181884766, 0.00016498565673828125, 0.00016117095947265625, 0.0001558065414428711, 0.00014400482177734375, 0.0001271963119506836, 0.00012695789337158203, 0.00011736154556274414, 0.00011682510375976562, 0.00011420249938964844, 0.0001125335693359375, 0.00010561943054199219, 0.00010347366333007812, 0.00010073184967041016, 9.387731552124023e-05, 8.797645568847656e-05, 8.684396743774414e-05, 8.428096771240234e-05, 8.320808410644531e-05, 8.279085159301758e-05, 8.20159912109375e-05, 7.969141006469727e-05, 7.659196853637695e-05, 7.593631744384766e-05, 7.50422477722168e-05, 7.468461990356445e-05, 7.081031799316406e-05, 6.973743438720703e-05, 6.93202018737793e-05, 6.818771362304688e-05, 6.377696990966797e-05, 6.073713302612305e-05, 6.008148193359375e-05, 5.5849552154541016e-05, 5.137920379638672e-05, 0.00439453125]]","[[3084, 9904, 7199, 14541, 39254, 29802, 243, 487, 16991, 13449, 100, 14783, 32541, 133, 2362, 7516, 440, 970, 10932, 1185, 10643, 33239, 6766, 37128, 250, 22491, 12350, 2895, 6323, 32476, 14563, 32458, 50118, 36948, 8346, 31535, 170, 3216, 1711, 1121, 104, 35882, 8275, 1213, 7608, 113, 713, 19847, 40671, 9685]]"
"[""{Rennie was not too common a name, but he did not see how Johnny could possibly have hit upon the truth.} question: {He didn't know how Johnny had discovered the truth.} Yes or No? answer: Ġ""]","[[2, 45152, 500, 4734, 324, 21, 45, 350, 1537, 10, 766, 6, 53, 37, 222, 45, 192, 141, 8781, 115, 3544, 33, 478, 2115, 5, 3157, 49463, 864, 35, 25522, 894, 399, 75, 216, 141, 8781, 56, 2967, 5, 3157, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[3],[16],"[[0.58837890625, 0.387939453125, 0.0021305084228515625, 0.0015707015991210938, 0.0013685226440429688, 0.0012826919555664062, 0.0010900497436523438, 0.0009670257568359375, 0.00055694580078125, 0.0005464553833007812, 0.0004892349243164062, 0.0003542900085449219, 0.00033855438232421875, 0.00032639503479003906, 0.00032210350036621094, 0.0003180503845214844, 0.00027298927307128906, 0.00026917457580566406, 0.0002636909484863281, 0.00025582313537597656, 0.00024306774139404297, 0.00023603439331054688, 0.00023412704467773438, 0.00021195411682128906, 0.00019919872283935547, 0.00017881393432617188, 0.0001735687255859375, 0.00016999244689941406, 0.00016736984252929688, 0.0001583099365234375, 0.00015592575073242188, 0.0001327991485595703, 0.0001246929168701172, 0.00011932849884033203, 0.00011897087097167969, 0.00011771917343139648, 0.00011730194091796875, 0.00011724233627319336, 0.00011676549911499023, 0.00011396408081054688, 0.00011330842971801758, 0.00011223554611206055, 0.00010514259338378906, 0.00010317564010620117, 0.0001010894775390625, 0.00010085105895996094, 9.524822235107422e-05, 8.970499038696289e-05, 8.934736251831055e-05, 8.70823860168457e-05, 0.0068359375]]","[[9904, 3084, 14541, 7199, 243, 100, 39254, 16991, 894, 14783, 487, 32541, 10932, 3216, 29802, 12350, 32458, 1185, 133, 10643, 970, 8346, 7516, 1711, 36948, 250, 32476, 35882, 440, 6323, 6766, 22491, 1213, 7608, 170, 2895, 1121, 2362, 104, 40671, 50118, 13624, 713, 13449, 25101, 33082, 31535, 8275, 46236, 12375]]"
['{The term limits craze makes a nice case study in political demagoguery.} question: {There is a lot of discussion surrounding term limits.} Yes or No? answer: Ġ'],"[[2, 45152, 133, 1385, 4971, 19656, 2158, 817, 10, 2579, 403, 892, 11, 559, 4410, 33395, 257, 4270, 49463, 864, 35, 25522, 970, 16, 10, 319, 9, 3221, 3817, 1385, 4971, 49463, 3216, 50, 440, 116, 1948, 35, 4236, 21402]]","[[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]]",[0],[4],[1],"[[0.5615234375, 0.428466796875, 0.0009717941284179688, 0.0008344650268554688, 0.0006237030029296875, 0.0005202293395996094, 0.00036263465881347656, 0.00034117698669433594, 0.0003287792205810547, 0.00031638145446777344, 0.00022494792938232422, 0.00021660327911376953, 0.00021207332611083984, 0.0001671314239501953, 0.00016200542449951172, 0.00010818243026733398, 0.00010567903518676758, 0.00010335445404052734, 9.721517562866211e-05, 9.691715240478516e-05, 9.143352508544922e-05, 8.869171142578125e-05, 8.755922317504883e-05, 8.356571197509766e-05, 7.76052474975586e-05, 7.486343383789062e-05, 7.265806198120117e-05, 7.045269012451172e-05, 6.479024887084961e-05, 5.829334259033203e-05, 5.805492401123047e-05, 5.537271499633789e-05, 5.429983139038086e-05, 5.328655242919922e-05, 5.227327346801758e-05, 5.2094459533691406e-05, 5.143880844116211e-05, 4.851818084716797e-05, 4.8100948333740234e-05, 4.774332046508789e-05, 4.494190216064453e-05, 4.4226646423339844e-05, 4.4226646423339844e-05, 4.3451786041259766e-05, 4.297494888305664e-05, 4.202127456665039e-05, 4.0650367736816406e-05, 3.838539123535156e-05, 3.68952751159668e-05, 3.6776065826416016e-05, 0.00244140625]]","[[9904, 3084, 7199, 39254, 14541, 16991, 29802, 243, 10932, 14783, 3216, 100, 487, 32541, 13449, 970, 36948, 2362, 440, 6323, 12350, 10643, 8346, 7516, 32476, 25101, 2895, 133, 32458, 35882, 14563, 6766, 250, 33239, 1185, 46236, 4420, 22491, 1711, 19933, 40671, 50118, 40566, 31535, 32523, 37128, 170, 7608, 104, 10787]]"
